country,year,child_mortality,life_expectancy,fertility,population,gdp,continent
Italy,1844,451.96,29.69,5.47,NA,NA,Europe
Italy,1845,451.96,29.69,5.47,NA,NA,Europe
Italy,1846,451.96,29.69,5.47,NA,NA,Europe
Italy,1847,450.6,29.69,5.47,NA,NA,Europe
Italy,1848,450.6,29.69,5.47,NA,NA,Europe
Italy,1849,450.6,29.69,5.47,NA,NA,Europe
Italy,1850,450.6,29.69,5.47,24478190,NA,Europe
Italy,1851,450.6,29.69,5.42,NA,NA,Europe
Italy,1852,450.6,29.69,5.38,NA,NA,Europe
Italy,1853,450.6,29.69,5.33,NA,NA,Europe
Italy,1854,450.6,29.69,5.29,NA,NA,Europe
Italy,1855,450.6,29.69,5.24,NA,NA,Europe
Italy,1856,450.6,29.69,5.19,NA,NA,Europe
Italy,1857,450.6,29.69,5.15,NA,NA,Europe
Italy,1858,449.24,29.69,5.1,NA,NA,Europe
Italy,1859,449.24,29.69,5.06,NA,NA,Europe
Italy,1860,449.24,29.69,5.01,26127905,NA,Europe
Italy,1861,449.24,29.69,4.96,NA,NA,Europe
Italy,1862,449.24,29.69,4.93,NA,NA,Europe
Italy,1863,448.82,29.69,4.9,NA,NA,Europe
Italy,1864,448.39,29.69,4.9,NA,NA,Europe
Italy,1865,447.97,29.69,4.91,NA,NA,Europe
Italy,1866,447.55,29.69,4.91,NA,NA,Europe
Italy,1867,447.13,29.69,4.92,NA,NA,Europe
Italy,1868,446.7,29.69,4.92,NA,NA,Europe
Italy,1869,446.28,29.69,4.91,NA,NA,Europe
Italy,1870,445.86,29.69,4.9,27845334,NA,Europe
Italy,1871,445.44,29.69,4.9,NA,NA,Europe
Italy,1872,445.02,29.69,4.89,NA,NA,Europe
Italy,1873,409.89,31.6,4.88,NA,NA,Europe
Italy,1874,405.41,31.75,4.89,NA,NA,Europe
Italy,1875,404.24,31.31,4.9,NA,NA,Europe
Italy,1876,377.62,33.6,4.9,NA,NA,Europe
Italy,1877,366.56,34.88,4.91,NA,NA,Europe
Italy,1878,370.92,34.32,4.92,NA,NA,Europe
Italy,1879,373.24,33.95,4.95,NA,NA,Europe
Italy,1880,386.5,32.74,4.98,29621532,NA,Europe
Italy,1881,385.78,34.2,5,NA,NA,Europe
Italy,1882,391.09,34.29,5.03,NA,NA,Europe
Italy,1883,374.88,35.18,5.06,NA,NA,Europe
Italy,1884,351.31,36.6,5.05,NA,NA,Europe
Italy,1885,356.51,36.83,5.04,NA,NA,Europe
Italy,1886,365.43,35.1,5.04,NA,NA,Europe
Italy,1887,358.65,35.97,5.03,NA,NA,Europe
Italy,1888,348.38,36.92,5.02,NA,NA,Europe
Italy,1889,329.13,39.05,4.98,NA,NA,Europe
Italy,1890,332.92,38.5,4.95,31665125,NA,Europe
Italy,1891,336.4,38.46,4.91,NA,NA,Europe
Italy,1892,323.94,38.84,4.88,NA,NA,Europe
Italy,1893,316.53,39.79,4.84,NA,NA,Europe
Italy,1894,316.25,39.91,4.79,NA,NA,Europe
Italy,1895,322.33,39.61,4.74,NA,NA,Europe
Italy,1896,308.52,40.7,4.69,NA,NA,Europe
Italy,1897,282.36,43.29,4.64,NA,NA,Europe
Italy,1898,290.65,42.33,4.59,NA,NA,Europe
Italy,1899,272.93,43.67,4.56,NA,NA,Europe
Italy,1900,296.64,41.66,4.53,33736335,NA,Europe
Italy,1901,277.03,43.52,4.49,NA,NA,Europe
Italy,1902,291.96,42.99,4.46,NA,NA,Europe
Italy,1903,280.02,43.15,4.43,NA,NA,Europe
Italy,1904,268.44,44.43,4.44,NA,NA,Europe
Italy,1905,273.03,43.94,4.45,NA,NA,Europe
Italy,1906,266,45.09,4.45,NA,NA,Europe
Italy,1907,254.74,45.45,4.46,NA,NA,Europe
Italy,1908,275.91,43.19,4.47,NA,NA,Europe
Italy,1909,261.48,44.67,4.43,NA,NA,Europe
Italy,1910,243.44,46.75,4.39,36529017,NA,Europe
Italy,1911,260.11,44.77,4.36,NA,NA,Europe
Italy,1912,221.49,48.98,4.32,NA,NA,Europe
Italy,1913,228.94,48.46,4.28,NA,NA,Europe
Italy,1914,209.48,49.89,4.04,NA,NA,Europe
Italy,1915,245.7,42.34,3.8,NA,NA,Europe
Italy,1916,255.25,39.27,3.56,NA,NA,Europe
Italy,1917,233.48,37.69,3.32,NA,NA,Europe
Italy,1918,354.98,25.62,3.08,NA,NA,Europe
Italy,1919,242.93,42.1,3.24,NA,NA,Europe
Italy,1920,243.46,45.51,3.41,37422220,NA,Europe
Italy,1921,219.9,49.25,3.57,NA,NA,Europe
Italy,1922,205.49,50.01,3.74,NA,NA,Europe
Italy,1923,198.21,51.45,3.9,NA,NA,Europe
Italy,1924,189.97,51.51,3.81,NA,NA,Europe
Italy,1925,192.12,51.31,3.72,NA,NA,Europe
Italy,1926,200.91,50.96,3.64,NA,NA,Europe
Italy,1927,185.65,52.58,3.55,NA,NA,Europe
Italy,1928,185.21,52.67,3.46,NA,NA,Europe
Italy,1929,185.87,52.29,3.42,NA,NA,Europe
Italy,1930,165.94,55.2,3.38,40771062,NA,Europe
Italy,1931,164.81,54.78,3.21,NA,NA,Europe
Italy,1932,163.45,54.77,3.06,NA,NA,Europe
Italy,1933,149.87,56.29,3.04,NA,NA,Europe
Italy,1934,148.28,56.86,3,NA,NA,Europe
Italy,1935,150.64,56.22,2.98,NA,NA,Europe
Italy,1936,145.33,56.75,2.87,NA,NA,Europe
Italy,1937,161.58,55.49,2.93,NA,NA,Europe
Italy,1938,157.15,56.13,3.05,NA,NA,Europe
Italy,1939,140.43,57.64,3.07,NA,NA,Europe
Italy,1940,142.06,56.95,3.07,44284798,NA,Europe
Italy,1941,153.12,54.62,2.74,NA,NA,Europe
Italy,1942,153.83,52.45,2.69,NA,NA,Europe
Italy,1943,157.2,49.19,2.61,NA,NA,Europe
Italy,1944,137.07,52.34,2.39,NA,NA,Europe
Italy,1945,141.51,54.77,2.37,NA,NA,Europe
Italy,1946,138.1,58.96,3.01,NA,NA,Europe
Italy,1947,112.36,61.17,2.89,NA,NA,Europe
Italy,1948,94.75,63.44,2.83,NA,NA,Europe
Italy,1949,93.54,64.1,2.62,NA,NA,Europe
Italy,1950,89.1,65.76,2.45,46598602,NA,Europe
Italy,1951,81.8,65.3,2.42,47014137,NA,Europe
Italy,1952,75.4,65.93,2.37,47398599,NA,Europe
Italy,1953,69.8,66.56,2.33,47748689,NA,Europe
Italy,1954,65.2,67.88,2.3,48064766,NA,Europe
Italy,1955,61.7,68.23,2.28,48350847,NA,Europe
Italy,1956,59.3,67.62,2.28,48614865,NA,Europe
Italy,1957,57.5,67.79,2.29,48868412,NA,Europe
Italy,1958,55.8,68.85,2.31,49125959,NA,Europe
Italy,1959,53.9,69.3,2.34,49403558,NA,Europe
Italy,1960,52,69.19,2.37,49714962,294000000000,Europe
Italy,1961,49.9,69.82,2.41,50067464,318000000000,Europe
Italy,1962,47.7,69.21,2.44,50458277,337000000000,Europe
Italy,1963,45.4,69.32,2.47,50872976,356000000000,Europe
Italy,1964,43.1,70.37,2.5,51289904,366000000000,Europe
Italy,1965,41,70.24,2.52,51693136,378000000000,Europe
Italy,1966,39.3,70.99,2.52,52076758,401000000000,Europe
Italy,1967,37.8,71.03,2.52,52444751,430000000000,Europe
Italy,1968,36.4,70.85,2.52,52802703,458000000000,Europe
Italy,1969,35.1,70.87,2.5,53160056,486000000000,Europe
Italy,1970,33.6,71.62,2.47,53522670,511000000000,Europe
Italy,1971,31.9,71.87,2.43,53891946,521000000000,Europe
Italy,1972,29.9,72.15,2.38,54262086,540000000000,Europe
Italy,1973,27.6,72.09,2.32,54623207,578000000000,Europe
Italy,1974,25.3,72.81,2.24,54961926,610000000000,Europe
Italy,1975,23.1,72.72,2.17,55268549,597000000000,Europe
Italy,1976,21.1,73.07,2.08,55539118,640000000000,Europe
Italy,1977,19.5,73.44,1.99,55775934,656000000000,Europe
Italy,1978,18.1,73.78,1.9,55983298,678000000000,Europe
Italy,1979,17,74.11,1.81,56168376,718000000000,Europe
Italy,1980,16.1,74.07,1.72,56336446,743000000000,Europe
Italy,1981,15.2,74.46,1.64,56489623,749000000000,Europe
Italy,1982,14.3,74.93,1.57,56626403,752000000000,Europe
Italy,1983,13.5,74.75,1.51,56744400,761000000000,Europe
Italy,1984,12.7,75.51,1.46,56839859,785000000000,Europe
Italy,1985,12,75.62,1.41,56910888,807000000000,Europe
Italy,1986,11.3,75.94,1.38,56956635,830000000000,Europe
Italy,1987,10.8,76.36,1.35,56980621,857000000000,Europe
Italy,1988,10.4,76.54,1.33,56990645,893000000000,Europe
Italy,1989,10,76.94,1.31,56997093,923000000000,Europe
Italy,1990,9.6,77,1.3,57007577,942000000000,Europe
Italy,1991,9.3,77,1.29,57029614,957000000000,Europe
Italy,1992,8.9,77.3,1.28,57062760,964000000000,Europe
Italy,1993,8.5,77.6,1.26,57097411,956000000000,Europe
Italy,1994,8,77.8,1.25,57119163,976000000000,Europe
Italy,1995,7.5,78.1,1.24,57120136,1000000000000,Europe
Italy,1996,7,78.3,1.23,57091906,1020000000000,Europe
Italy,1997,6.6,78.7,1.22,57044614,1030000000000,Europe
Italy,1998,6.2,78.9,1.22,57010940,1050000000000,Europe
Italy,1999,5.9,79.3,1.21,57035249,1070000000000,Europe
Italy,2000,5.5,79.6,1.22,57147081,1100000000000,Europe
Italy,2001,5.2,79.8,1.23,57359179,1120000000000,Europe
Italy,2002,5,80.1,1.25,57655677,1130000000000,Europe
Italy,2003,4.7,80.1,1.27,58002003,1130000000000,Europe
Italy,2004,4.5,80.9,1.29,58348332,1150000000000,Europe
Italy,2005,4.4,81.1,1.32,58657355,1160000000000,Europe
Italy,2006,4.3,81.2,1.34,58918471,1180000000000,Europe
Italy,2007,4.2,81.3,1.37,59138599,1200000000000,Europe
Italy,2008,4.1,81.5,1.39,59319234,1190000000000,Europe
Italy,2009,4.1,81.6,1.42,59467196,1130000000000,Europe
Italy,2010,4,81.9,1.44,59588007,1150000000000,Europe
Italy,2011,3.9,82,1.45,59678993,1150000000000,Europe
Italy,2012,3.7,82,1.47,59737717,NA,Europe
Italy,2013,3.6,82.1,1.49,59771094,NA,Europe
Italy,2014,3.5,82.1,1.5,59788667,NA,Europe
Italy,2015,3.4,82.2,1.52,59797685,NA,Europe
Jamaica,1800,389.77,34.2,5.13,401000,NA,Americas
Jamaica,1801,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1802,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1803,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1804,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1805,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1806,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1807,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1808,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1809,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1810,389.77,34.2,5.13,401000,NA,Americas
Jamaica,1811,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1812,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1813,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1814,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1815,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1816,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1817,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1818,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1819,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1820,389.77,34.2,5.13,400825,NA,Americas
Jamaica,1821,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1822,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1823,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1824,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1825,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1826,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1827,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1828,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1829,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1830,389.77,34.2,5.13,400332,NA,Americas
Jamaica,1831,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1832,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1833,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1834,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1835,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1836,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1837,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1838,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1839,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1840,389.77,34.2,5.13,399666,NA,Americas
Jamaica,1841,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1842,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1843,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1844,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1845,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1846,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1847,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1848,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1849,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1850,389.77,34.2,5.13,411331,NA,Americas
Jamaica,1851,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1852,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1853,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1854,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1855,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1856,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1857,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1858,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1859,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1860,389.77,34.2,5.13,447153,NA,Americas
Jamaica,1861,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1862,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1863,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1864,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1865,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1866,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1867,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1868,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1869,389.77,34.2,5.13,NA,NA,Americas
Jamaica,1870,375.05,34.2,5.13,501444,NA,Americas
Jamaica,1871,360.88,34.2,5.06,NA,NA,Americas
Jamaica,1872,347.25,34.2,4.99,NA,NA,Americas
Jamaica,1873,334.13,34.2,4.92,NA,NA,Americas
Jamaica,1874,321.51,34.2,4.85,NA,NA,Americas
Jamaica,1875,309.36,34.2,4.78,NA,NA,Americas
Jamaica,1876,297.68,34.2,4.71,NA,NA,Americas
Jamaica,1877,286.43,34.2,4.64,NA,NA,Americas
Jamaica,1878,275.61,34.2,4.57,NA,NA,Americas
Jamaica,1879,265.2,34.2,4.5,NA,NA,Americas
Jamaica,1880,320.37,34.2,5.13,564583,NA,Americas
Jamaica,1881,281.07,34.2,5.13,NA,NA,Americas
Jamaica,1882,225.92,40.1,5.12,NA,NA,Americas
Jamaica,1883,247.91,38.1,5.12,NA,NA,Americas
Jamaica,1884,270.05,37.2,5.11,NA,NA,Americas
Jamaica,1885,258.46,37.8,5.11,NA,NA,Americas
Jamaica,1886,249.7,36.9,5.12,NA,NA,Americas
Jamaica,1887,276.23,35.5,5.13,NA,NA,Americas
Jamaica,1888,263.54,38.6,5.15,NA,NA,Americas
Jamaica,1889,284.37,37.6,5.16,NA,NA,Americas
Jamaica,1890,305.71,34.3,5.17,637199,NA,Americas
Jamaica,1891,284.37,37.3,5.18,NA,NA,Americas
Jamaica,1892,266.83,39.2,5.18,NA,NA,Americas
Jamaica,1893,274.71,38.6,5.19,NA,NA,Americas
Jamaica,1894,273.18,39,5.19,NA,NA,Americas
Jamaica,1895,289.32,37.4,5.2,NA,NA,Americas
Jamaica,1896,286.02,37.6,5.12,NA,NA,Americas
Jamaica,1897,287.67,37,5.03,NA,NA,Americas
Jamaica,1898,284.37,39.1,4.95,NA,NA,Americas
Jamaica,1899,276.23,37.6,4.87,NA,NA,Americas
Jamaica,1900,282.71,37.8,4.78,719180,NA,Americas
Jamaica,1901,265.2,38.1,4.88,NA,NA,Americas
Jamaica,1902,263.54,40.4,4.98,NA,NA,Americas
Jamaica,1903,304.08,34.6,5.08,NA,NA,Americas
Jamaica,1904,313.89,33.6,5.18,NA,NA,Americas
Jamaica,1905,268.45,37.6,5.28,NA,NA,Americas
Jamaica,1906,321.99,32.4,5.26,NA,NA,Americas
Jamaica,1907,364.1,29.5,5.23,NA,NA,Americas
Jamaica,1908,279.42,36.8,5.21,NA,NA,Americas
Jamaica,1909,284.37,37.3,5.18,NA,NA,Americas
Jamaica,1910,289.32,36.7,5.16,807550,NA,Americas
Jamaica,1911,305.71,37.9,5.08,NA,NA,Americas
Jamaica,1912,315.5,34.4,5,NA,NA,Americas
Jamaica,1913,279.23,37.5,4.92,NA,NA,Americas
Jamaica,1914,271.25,38.2,4.84,NA,NA,Americas
Jamaica,1915,285.44,37,4.76,NA,NA,Americas
Jamaica,1916,285.25,35.6,4.93,NA,NA,Americas
Jamaica,1917,299.79,31.7,5.11,NA,NA,Americas
Jamaica,1918,284.87,26.4,5.29,NA,NA,Americas
Jamaica,1919,262.3,36.6,5.46,NA,NA,Americas
Jamaica,1920,279.56,35.4,5.64,854667,NA,Americas
Jamaica,1921,318.43,30.7,5.45,NA,NA,Americas
Jamaica,1922,285.74,37,5.26,NA,NA,Americas
Jamaica,1923,275.71,38,5.06,NA,NA,Americas
Jamaica,1924,259.75,38.6,4.87,NA,NA,Americas
Jamaica,1925,278.61,38.9,4.68,NA,NA,Americas
Jamaica,1926,270.61,40.7,4.75,NA,NA,Americas
Jamaica,1927,278.23,39.4,4.82,NA,NA,Americas
Jamaica,1928,252.25,41.6,4.89,NA,NA,Americas
Jamaica,1929,257.2,43,4.96,NA,NA,Americas
Jamaica,1930,223.19,45.3,5.03,1009819,NA,Americas
Jamaica,1931,246.51,42.7,4.93,NA,NA,Americas
Jamaica,1932,222.88,44.2,4.84,NA,NA,Americas
Jamaica,1933,239.06,41.6,4.75,NA,NA,Americas
Jamaica,1934,206.01,44.4,4.66,NA,NA,Americas
Jamaica,1935,216.92,44,4.57,NA,NA,Americas
Jamaica,1936,203.89,44.4,4.48,NA,NA,Americas
Jamaica,1937,179.74,47.2,4.39,NA,NA,Americas
Jamaica,1938,199.92,45.9,4.3,NA,NA,Americas
Jamaica,1939,185.03,48.5,4.22,NA,NA,Americas
Jamaica,1940,168.32,47.6,4.13,1209585,NA,Americas
Jamaica,1941,153.6,49.48,4.11,NA,NA,Americas
Jamaica,1942,142.66,49.96,4.08,NA,NA,Americas
Jamaica,1943,133.71,50.55,4.06,NA,NA,Americas
Jamaica,1944,144.26,49.43,4.04,NA,NA,Americas
Jamaica,1945,149.56,49.51,4.02,NA,NA,Americas
Jamaica,1946,141.78,51.89,3.98,NA,NA,Americas
Jamaica,1947,136.31,50.97,3.93,NA,NA,Americas
Jamaica,1948,131.05,52.36,3.89,NA,NA,Americas
Jamaica,1949,126.77,54.64,3.85,NA,NA,Americas
Jamaica,1950,136.91,57.45,3.8,1402896,NA,Americas
Jamaica,1951,129.71,58.02,3.91,1436851,NA,Americas
Jamaica,1952,123,59.06,4.13,1468361,NA,Americas
Jamaica,1953,117.4,60.07,4.33,1496629,NA,Americas
Jamaica,1954,112.1,61.03,4.52,1521312,NA,Americas
Jamaica,1955,106.8,61.95,4.7,1542523,NA,Americas
Jamaica,1956,101.8,62.83,4.87,1560858,NA,Americas
Jamaica,1957,97.1,63.66,5.02,1577372,NA,Americas
Jamaica,1958,92.6,64.47,5.17,1593488,NA,Americas
Jamaica,1959,88.3,65.21,5.3,1610852,NA,Americas
Jamaica,1960,84.4,65.91,5.42,1630914,NA,Americas
Jamaica,1961,80.8,66.57,5.53,1654461,NA,Americas
Jamaica,1962,77.5,67.17,5.63,1681222,NA,Americas
Jamaica,1963,74.5,67.74,5.71,1709690,NA,Americas
Jamaica,1964,71.8,68.25,5.78,1737616,NA,Americas
Jamaica,1965,69.2,68.73,5.82,1763436,NA,Americas
Jamaica,1966,66.8,69.17,5.82,1786547,4923668568,Americas
Jamaica,1967,64.5,69.58,5.79,1807640,5012719935,Americas
Jamaica,1968,62.3,69.99,5.72,1827989,5300657195,Americas
Jamaica,1969,60,70.36,5.62,1849463,5596151546,Americas
Jamaica,1970,57.8,70.72,5.48,1873353,6271294160,Americas
Jamaica,1971,55.5,71.06,5.31,1900243,6425447176,Americas
Jamaica,1972,53.3,71.39,5.11,1929556,7582577384,Americas
Jamaica,1973,51.2,71.71,4.9,1960043,7166634413,Americas
Jamaica,1974,49.3,72,4.69,1989880,6863538715,Americas
Jamaica,1975,47.6,72.29,4.48,2017830,6845961725,Americas
Jamaica,1976,46,72.58,4.29,2043097,6387676268,Americas
Jamaica,1977,44.5,72.89,4.12,2066247,6221753266,Americas
Jamaica,1978,43.1,73.21,3.97,2089015,6218412165,Americas
Jamaica,1979,41.9,73.52,3.84,2113880,6152494427,Americas
Jamaica,1980,40.7,73.82,3.73,2142438,5800931098,Americas
Jamaica,1981,39.5,74.1,3.64,2175634,5954043657,Americas
Jamaica,1982,38.4,74.34,3.56,2212400,6077246612,Americas
Jamaica,1983,37.3,74.55,3.48,2249890,6193266014,Americas
Jamaica,1984,36.3,74.7,3.39,2284118,6097744435,Americas
Jamaica,1985,35.3,74.79,3.31,2312337,5918249061,Americas
Jamaica,1986,34.3,74.84,3.22,2333427,6029665319,Americas
Jamaica,1987,33.3,74.85,3.14,2348572,6503015442,Americas
Jamaica,1988,32.4,74.85,3.07,2360159,6761464914,Americas
Jamaica,1989,31.5,74.83,3.01,2371713,7246485372,Americas
Jamaica,1990,30.6,74.8,2.95,2385806,7550876535,Americas
Jamaica,1991,29.6,74.9,2.9,2403082,7916205968,Americas
Jamaica,1992,28.7,74.9,2.86,2422783,8071010741,Americas
Jamaica,1993,27.8,74.8,2.82,2444388,8831066101,Americas
Jamaica,1994,26.9,74.8,2.78,2466903,8953234169,Americas
Jamaica,1995,26,74.7,2.74,2489540,9163631326,Americas
Jamaica,1996,25.1,74.5,2.71,2512340,9153209417,Americas
Jamaica,1997,24.3,74.4,2.68,2535443,9048820737,Americas
Jamaica,1998,23.4,74.5,2.66,2558241,8837571172,Americas
Jamaica,1999,22.7,74.6,2.63,2579973,8930160096,Americas
Jamaica,2000,22,74.4,2.6,2600095,9008629729,Americas
Jamaica,2001,21.4,74.2,2.58,2618325,9129789453,Americas
Jamaica,2002,20.9,74.5,2.55,2634779,9218385750,Americas
Jamaica,2003,20.4,74.8,2.53,2649825,9682307282,Americas
Jamaica,2004,20,75,2.5,2664049,9817160112,Americas
Jamaica,2005,19.7,75.4,2.47,2677888,9918240838,Americas
Jamaica,2006,19.5,75.5,2.44,2691444,10235624545,Americas
Jamaica,2007,19.2,75.3,2.41,2704606,10297038292,Americas
Jamaica,2008,18.9,75.1,2.39,2717344,10121988641,Americas
Jamaica,2009,18.5,74.8,2.36,2729575,9858816937,Americas
Jamaica,2010,18.1,74.8,2.33,2741253,9799664035,Americas
Jamaica,2011,17.6,74.6,2.31,2752358,9927059667,Americas
Jamaica,2012,17.2,74.7,2.28,2762965,NA,Americas
Jamaica,2013,16.7,74.8,2.26,2773215,NA,Americas
Jamaica,2014,16.2,74.8,2.24,2783301,NA,Americas
Jamaica,2015,15.7,75,2.21,2793335,NA,Americas
Japan,1800,363.32,36.4,4.08,30294378,NA,Asia
Japan,1801,363.32,36.4,4.11,NA,NA,Asia
Japan,1802,363.32,36.4,4.14,NA,NA,Asia
Japan,1803,363.32,36.4,4.17,NA,NA,Asia
Japan,1804,363.32,36.4,4.2,NA,NA,Asia
Japan,1805,363.32,36.4,4.23,NA,NA,Asia
Japan,1806,363.32,36.4,4.25,NA,NA,Asia
Japan,1807,363.32,36.4,4.28,NA,NA,Asia
Japan,1808,363.32,36.4,4.31,NA,NA,Asia
Japan,1809,363.32,36.4,4.34,NA,NA,Asia
Japan,1810,363.32,36.4,4.37,30645903,NA,Asia
Japan,1811,363.32,36.4,4.4,NA,NA,Asia
Japan,1812,363.32,36.4,4.43,NA,NA,Asia
Japan,1813,363.32,36.41,4.43,NA,NA,Asia
Japan,1814,363.32,36.41,4.44,NA,NA,Asia
Japan,1815,363.32,36.41,4.44,NA,NA,Asia
Japan,1816,363.32,36.41,4.45,NA,NA,Asia
Japan,1817,363.32,36.41,4.45,NA,NA,Asia
Japan,1818,363.32,36.41,4.45,NA,NA,Asia
Japan,1819,363.32,36.41,4.46,NA,NA,Asia
Japan,1820,363.32,36.41,4.46,30993147,NA,Asia
Japan,1821,363.32,36.41,4.47,NA,NA,Asia
Japan,1822,363.32,36.41,4.47,NA,NA,Asia
Japan,1823,363.32,36.41,4.48,NA,NA,Asia
Japan,1824,363.32,36.41,4.48,NA,NA,Asia
Japan,1825,363.32,36.41,4.48,NA,NA,Asia
Japan,1826,363.32,36.41,4.49,NA,NA,Asia
Japan,1827,363.32,36.41,4.49,NA,NA,Asia
Japan,1828,363.32,36.41,4.5,NA,NA,Asia
Japan,1829,363.32,36.41,4.5,NA,NA,Asia
Japan,1830,363.32,36.41,4.51,31330455,NA,Asia
Japan,1831,363.32,36.41,4.51,NA,NA,Asia
Japan,1832,363.32,36.41,4.51,NA,NA,Asia
Japan,1833,363.32,36.41,4.52,NA,NA,Asia
Japan,1834,363.32,36.41,4.52,NA,NA,Asia
Japan,1835,363.32,36.41,4.53,NA,NA,Asia
Japan,1836,363.32,36.41,4.53,NA,NA,Asia
Japan,1837,363.32,36.41,4.54,NA,NA,Asia
Japan,1838,363.32,36.42,4.54,NA,NA,Asia
Japan,1839,363.32,36.42,4.55,NA,NA,Asia
Japan,1840,363.32,36.42,4.56,31663783,NA,Asia
Japan,1841,363.32,36.42,4.58,NA,NA,Asia
Japan,1842,363.32,36.42,4.59,NA,NA,Asia
Japan,1843,363.32,36.42,4.6,NA,NA,Asia
Japan,1844,363.32,36.42,4.61,NA,NA,Asia
Japan,1845,363.32,36.42,4.62,NA,NA,Asia
Japan,1846,363.32,36.42,4.64,NA,NA,Asia
Japan,1847,363.32,36.42,4.65,NA,NA,Asia
Japan,1848,363.32,36.42,4.66,NA,NA,Asia
Japan,1849,363.32,36.42,4.67,NA,NA,Asia
Japan,1850,363.32,36.42,4.68,32223184,NA,Asia
Japan,1851,363.32,36.42,4.7,NA,NA,Asia
Japan,1852,363.32,36.42,4.71,NA,NA,Asia
Japan,1853,363.32,36.42,4.72,NA,NA,Asia
Japan,1854,363.32,36.42,4.73,NA,NA,Asia
Japan,1855,363.32,36.42,4.74,NA,NA,Asia
Japan,1856,363.32,36.42,4.76,NA,NA,Asia
Japan,1857,363.32,36.42,4.77,NA,NA,Asia
Japan,1858,363.32,36.42,4.78,NA,NA,Asia
Japan,1859,363.32,36.42,4.79,NA,NA,Asia
Japan,1860,363.32,36.42,4.8,33176900,NA,Asia
Japan,1861,363.32,36.42,4.82,NA,NA,Asia
Japan,1862,363.32,36.42,4.83,NA,NA,Asia
Japan,1863,363.32,36.43,4.84,NA,NA,Asia
Japan,1864,363.32,36.43,4.7,NA,NA,Asia
Japan,1865,363.32,36.43,4.55,NA,NA,Asia
Japan,1866,362.15,36.46,4.41,NA,NA,Asia
Japan,1867,362.15,36.49,4.27,NA,NA,Asia
